dataset_16_mfeat-karhunen.arff,5,42,68,28,55,15,81,94,14,27,49,41,80,67,54,97,62,75,88,37,22,31,17,83,57,70,44,33,58,71,84,18,45,93,101,96,32,29,100,36,74,21,61,87,48,34,19,59,72,85,46,79,26,66,13,53,30,16,69,95,56,82,43,98,92,35,86,47,73,60,20,9,99,6,4,5,8,7,3,38,89,23,102,63,76,50,10,24,90,25,77,51,64,11,52,39,40,65,78,91,12
dataset_18_mfeat-morphological.arff,5,42,68,28,55,15,81,94,14,27,49,41,80,67,54,97,62,75,88,37,22,31,17,83,57,70,44,33,58,71,84,18,45,93,101,96,32,29,100,36,74,21,61,87,48,34,19,59,72,85,46,79,26,66,13,53,30,16,69,95,56,82,43,98,92,35,86,47,73,60,20,9,99,6,4,5,8,7,3,38,89,23,102,63,76,50,10,24,90,25,77,51,64,11,52,39,40,65,78,91,12
dataset_22_mfeat-zernike.arff,5,42,68,28,55,15,81,94,14,27,49,41,80,67,54,97,62,75,88,37,22,31,17,83,57,70,44,33,58,71,84,18,45,93,101,96,32,29,100,36,74,21,61,87,48,34,19,59,72,85,46,79,26,66,13,53,30,16,69,95,56,82,43,98,92,35,86,47,73,60,20,9,99,6,4,5,8,7,3,38,89,23,102,63,76,50,10,24,90,25,77,51,64,11,52,39,40,65,78,91,12
dataset_23_cmc.arff,14,28,81,32,55,31,44,17,42,68,15,70,83,57,29,27,14,54,67,94,80,6,41,97,33,18,84,71,58,45,38,50,76,63,89,23,10,96,9,93,30,16,82,43,69,56,102,101,4,49,62,37,22,75,88,36,21,48,61,74,100,87,8,95,5,34,72,59,7,85,19,46,26,79,53,3,98,99,92,35,20,86,73,47,60,66,13,25,24,11,64,77,39,51,90,12,40,52,65,78,91
dataset_28_optdigits.arff,5,42,68,28,55,15,81,94,14,27,49,41,80,67,54,97,62,75,88,37,22,31,17,83,57,70,44,33,58,71,84,18,45,93,101,96,32,29,100,36,74,21,61,87,48,34,19,59,72,85,46,79,26,66,13,53,30,16,69,95,56,82,43,98,92,35,86,47,73,60,20,9,99,6,4,5,8,7,3,38,89,23,102,63,76,50,10,24,90,25,77,51,64,11,52,39,40,65,78,91,12
dataset_43_haberman.arff,14,28,81,32,55,31,44,17,42,68,15,70,83,57,29,27,14,54,67,94,80,6,41,97,33,18,84,71,58,45,38,50,76,63,89,23,10,96,9,93,30,16,82,43,69,56,102,101,4,49,62,37,22,75,88,36,21,48,61,74,100,87,8,95,5,34,72,59,7,85,19,46,26,79,53,3,98,99,92,35,20,86,73,47,60,66,13,25,24,11,64,77,39,51,90,12,40,52,65,78,91
dataset_44_spambase.arff,7,94,97,6,101,9,62,37,22,49,75,88,93,96,42,55,81,68,15,28,4,41,80,27,67,14,54,31,83,57,70,44,17,10,100,36,74,21,61,87,48,8,38,76,23,102,50,63,89,98,7,99,95,5,85,19,72,59,46,34,30,16,69,43,82,56,32,29,92,3,33,18,71,58,45,84,26,79,13,53,66,35,20,47,86,60,73,24,90,25,51,39,77,11,64,91,40,12,52,78,65
dataset_48_tae.arff,14,28,81,32,55,31,44,17,42,68,15,70,83,57,29,27,14,54,67,94,80,6,41,97,33,18,84,71,58,45,38,50,76,63,89,23,10,96,9,93,30,16,82,43,69,56,102,101,4,49,62,37,22,75,88,36,21,48,61,74,100,87,8,95,5,34,72,59,7,85,19,46,26,79,53,3,98,99,92,35,20,86,73,47,60,66,13,25,24,11,64,77,39,51,90,12,40,52,65,78,91
dataset_50_tic-tac-toe.arff,14,28,81,32,55,31,44,17,42,68,15,70,83,57,29,27,14,54,67,94,80,6,41,97,33,18,84,71,58,45,38,50,76,63,89,23,10,96,9,93,30,16,82,43,69,56,102,101,4,49,62,37,22,75,88,36,21,48,61,74,100,87,8,95,5,34,72,59,7,85,19,46,26,79,53,3,98,99,92,35,20,86,73,47,60,66,13,25,24,11,64,77,39,51,90,12,40,52,65,78,91
fri_c0_1000_5.arff,16,55,68,15,81,42,28,97,6,94,29,49,88,37,101,22,62,75,9,67,54,80,4,41,27,14,96,93,31,44,57,17,70,83,36,87,74,48,61,21,100,8,38,102,89,76,50,63,23,10,99,33,18,71,58,45,84,98,7,59,19,72,46,85,34,95,5,30,82,69,56,43,16,35,20,60,73,47,86,32,92,3,26,79,13,66,53,24,90,25,64,39,51,11,77,78,12,65,40,52,91
fri_c0_100_10.arff,16,55,68,15,81,42,28,97,6,94,29,49,88,37,101,22,62,75,9,67,54,80,4,41,27,14,96,93,31,44,57,17,70,83,36,87,74,48,61,21,100,8,38,102,89,76,50,63,23,10,99,33,18,71,58,45,84,98,7,59,19,72,46,85,34,95,5,30,82,69,56,43,16,35,20,60,73,47,86,32,92,3,26,79,13,66,53,24,90,25,64,39,51,11,77,78,12,65,40,52,91
fri_c0_100_25.arff,3,97,6,94,81,42,55,15,68,101,9,28,49,88,37,62,22,75,93,4,41,96,54,27,14,67,31,70,83,57,17,44,80,36,61,48,21,87,74,100,8,102,10,38,23,63,76,89,50,98,7,99,95,5,72,59,46,85,19,34,30,56,82,69,43,16,29,33,18,84,71,45,58,32,92,3,26,53,13,79,66,35,86,20,47,60,73,24,90,25,11,77,39,51,64,91,12,78,40,52,65
fri_c0_100_5.arff,16,55,68,15,81,42,28,97,6,94,29,49,88,37,101,22,62,75,9,67,54,80,4,41,27,14,96,93,31,44,57,17,70,83,36,87,74,48,61,21,100,8,38,102,89,76,50,63,23,10,99,33,18,71,58,45,84,98,7,59,19,72,46,85,34,95,5,30,82,69,56,43,16,35,20,60,73,47,86,32,92,3,26,79,13,66,53,24,90,25,64,39,51,11,77,78,12,65,40,52,91
fri_c0_100_50.arff,7,94,97,6,101,9,62,37,22,49,75,88,93,96,42,55,81,68,15,28,4,41,80,27,67,14,54,31,83,57,70,44,17,10,100,36,74,21,61,87,48,8,38,76,23,102,50,63,89,98,7,99,95,5,85,19,72,59,46,34,30,16,69,43,82,56,32,29,92,3,33,18,71,58,45,84,26,79,13,53,66,35,20,47,86,60,73,24,90,25,51,39,77,11,64,91,40,12,52,78,65
fri_c0_250_10.arff,16,55,68,15,81,42,28,97,6,94,29,49,88,37,101,22,62,75,9,67,54,80,4,41,27,14,96,93,31,44,57,17,70,83,36,87,74,48,61,21,100,8,38,102,89,76,50,63,23,10,99,33,18,71,58,45,84,98,7,59,19,72,46,85,34,95,5,30,82,69,56,43,16,35,20,60,73,47,86,32,92,3,26,79,13,66,53,24,90,25,64,39,51,11,77,78,12,65,40,52,91
fri_c0_250_25.arff,3,97,6,94,81,42,55,15,68,101,9,28,49,88,37,62,22,75,93,4,41,96,54,27,14,67,31,70,83,57,17,44,80,36,61,48,21,87,74,100,8,102,10,38,23,63,76,89,50,98,7,99,95,5,72,59,46,85,19,34,30,56,82,69,43,16,29,33,18,84,71,45,58,32,92,3,26,53,13,79,66,35,86,20,47,60,73,24,90,25,11,77,39,51,64,91,12,78,40,52,65
fri_c0_250_5.arff,16,55,68,15,81,42,28,97,6,94,29,49,88,37,101,22,62,75,9,67,54,80,4,41,27,14,96,93,31,44,57,17,70,83,36,87,74,48,61,21,100,8,38,102,89,76,50,63,23,10,99,33,18,71,58,45,84,98,7,59,19,72,46,85,34,95,5,30,82,69,56,43,16,35,20,60,73,47,86,32,92,3,26,79,13,66,53,24,90,25,64,39,51,11,77,78,12,65,40,52,91
fri_c0_250_50.arff,7,94,97,6,101,9,62,37,22,49,75,88,93,96,42,55,81,68,15,28,4,41,80,27,67,14,54,31,83,57,70,44,17,10,100,36,74,21,61,87,48,8,38,76,23,102,50,63,89,98,7,99,95,5,85,19,72,59,46,34,30,16,69,43,82,56,32,29,92,3,33,18,71,58,45,84,26,79,13,53,66,35,20,47,86,60,73,24,90,25,51,39,77,11,64,91,40,12,52,78,65
fri_c0_500_10.arff,16,55,68,15,81,42,28,97,6,94,29,49,88,37,101,22,62,75,9,67,54,80,4,41,27,14,96,93,31,44,57,17,70,83,36,87,74,48,61,21,100,8,38,102,89,76,50,63,23,10,99,33,18,71,58,45,84,98,7,59,19,72,46,85,34,95,5,30,82,69,56,43,16,35,20,60,73,47,86,32,92,3,26,79,13,66,53,24,90,25,64,39,51,11,77,78,12,65,40,52,91
fri_c0_500_25.arff,3,97,6,94,81,42,55,15,68,101,9,28,49,88,37,62,22,75,93,4,41,96,54,27,14,67,31,70,83,57,17,44,80,36,61,48,21,87,74,100,8,102,10,38,23,63,76,89,50,98,7,99,95,5,72,59,46,85,19,34,30,56,82,69,43,16,29,33,18,84,71,45,58,32,92,3,26,53,13,79,66,35,86,20,47,60,73,24,90,25,11,77,39,51,64,91,12,78,40,52,65
fri_c0_500_5.arff,16,55,68,15,81,42,28,97,6,94,29,49,88,37,101,22,62,75,9,67,54,80,4,41,27,14,96,93,31,44,57,17,70,83,36,87,74,48,61,21,100,8,38,102,89,76,50,63,23,10,99,33,18,71,58,45,84,98,7,59,19,72,46,85,34,95,5,30,82,69,56,43,16,35,20,60,73,47,86,32,92,3,26,79,13,66,53,24,90,25,64,39,51,11,77,78,12,65,40,52,91
fri_c0_500_50.arff,7,94,97,6,101,9,62,37,22,49,75,88,93,96,42,55,81,68,15,28,4,41,80,27,67,14,54,31,83,57,70,44,17,10,100,36,74,21,61,87,48,8,38,76,23,102,50,63,89,98,7,99,95,5,85,19,72,59,46,34,30,16,69,43,82,56,32,29,92,3,33,18,71,58,45,84,26,79,13,53,66,35,20,47,86,60,73,24,90,25,51,39,77,11,64,91,40,12,52,78,65
fri_c3_100_10.arff,16,55,68,15,81,42,28,97,6,94,29,49,88,37,101,22,62,75,9,67,54,80,4,41,27,14,96,93,31,44,57,17,70,83,36,87,74,48,61,21,100,8,38,102,89,76,50,63,23,10,99,33,18,71,58,45,84,98,7,59,19,72,46,85,34,95,5,30,82,69,56,43,16,35,20,60,73,47,86,32,92,3,26,79,13,66,53,24,90,25,64,39,51,11,77,78,12,65,40,52,91
fri_c3_100_25.arff,3,97,6,94,81,42,55,15,68,101,9,28,49,88,37,62,22,75,93,4,41,96,54,27,14,67,31,70,83,57,17,44,80,36,61,48,21,87,74,100,8,102,10,38,23,63,76,89,50,98,7,99,95,5,72,59,46,85,19,34,30,56,82,69,43,16,29,33,18,84,71,45,58,32,92,3,26,53,13,79,66,35,86,20,47,60,73,24,90,25,11,77,39,51,64,91,12,78,40,52,65
fri_c3_100_50.arff,7,94,97,6,101,9,62,37,22,49,75,88,93,96,42,55,81,68,15,28,4,41,80,27,67,14,54,31,83,57,70,44,17,10,100,36,74,21,61,87,48,8,38,76,23,102,50,63,89,98,7,99,95,5,85,19,72,59,46,34,30,16,69,43,82,56,32,29,92,3,33,18,71,58,45,84,26,79,13,53,66,35,20,47,86,60,73,24,90,25,51,39,77,11,64,91,40,12,52,78,65
fri_c4_250_25.arff,3,97,6,94,81,42,55,15,68,101,9,28,49,88,37,62,22,75,93,4,41,96,54,27,14,67,31,70,83,57,17,44,80,36,61,48,21,87,74,100,8,102,10,38,23,63,76,89,50,98,7,99,95,5,72,59,46,85,19,34,30,56,82,69,43,16,29,33,18,84,71,45,58,32,92,3,26,53,13,79,66,35,86,20,47,60,73,24,90,25,11,77,39,51,64,91,12,78,40,52,65
fri_c4_250_50.arff,7,94,97,6,101,9,62,37,22,49,75,88,93,96,42,55,81,68,15,28,4,41,80,27,67,14,54,31,83,57,70,44,17,10,100,36,74,21,61,87,48,8,38,76,23,102,50,63,89,98,7,99,95,5,85,19,72,59,46,34,30,16,69,43,82,56,32,29,92,3,33,18,71,58,45,84,26,79,13,53,66,35,20,47,86,60,73,24,90,25,51,39,77,11,64,91,40,12,52,78,65
GAMETES_Epistasis_2-Way_20atts_01H_EDM-1_1.arff,10,28,42,15,81,68,55,37,62,49,75,22,88,29,33,58,71,18,84,45,54,31,70,57,17,83,44,80,14,67,41,36,87,21,74,61,48,32,34,19,59,72,46,85,27,35,86,20,60,73,47,9,30,16,82,96,69,56,43,8,6,101,100,5,10,4,97,94,93,26,66,13,99,95,79,53,98,7,3,92,38,89,76,50,63,23,102,24,25,90,11,39,78,65,51,64,77,12,91,52,40
GAMETES_Epistasis_3-Way_20atts_02H_EDM-1_1.arff,10,28,42,15,81,68,55,37,62,49,75,22,88,29,33,58,71,18,84,45,54,31,70,57,17,83,44,80,14,67,41,36,87,21,74,61,48,32,34,19,59,72,46,85,27,35,86,20,60,73,47,9,30,16,82,96,69,56,43,8,6,101,100,5,10,4,97,94,93,26,66,13,99,95,79,53,98,7,3,92,38,89,76,50,63,23,102,24,25,90,11,39,78,65,51,64,77,12,91,52,40
GAMETES_Heterogeneity_20atts_1600_Het_04_02_50_EDM-2_001.arff,10,28,42,15,81,68,55,37,62,49,75,22,88,29,33,58,71,18,84,45,54,31,70,57,17,83,44,80,14,67,41,36,87,21,74,61,48,32,34,19,59,72,46,85,27,35,86,20,60,73,47,9,30,16,82,96,69,56,43,8,6,101,100,5,10,4,97,94,93,26,66,13,99,95,79,53,98,7,3,92,38,89,76,50,63,23,102,24,25,90,11,39,78,65,51,64,77,12,91,52,40
jungle_chess_2pcs_endgame_elephant_elephant.arff,0,32,31,70,17,15,28,68,55,81,83,57,44,42,54,80,67,96,41,14,27,101,88,62,49,37,22,75,29,36,87,94,97,61,21,74,48,93,100,98,95,69,30,16,82,56,43,85,59,72,19,46,34,33,18,58,71,84,45,13,26,53,79,66,9,8,6,5,35,86,73,20,60,47,99,4,38,23,76,89,63,102,50,7,10,92,3,24,77,25,90,64,91,11,51,52,12,78,65,39,40
jungle_chess_2pcs_endgame_lion_lion.arff,0,32,31,70,17,15,28,68,55,81,83,57,44,42,54,80,67,96,41,14,27,101,88,62,49,37,22,75,29,36,87,94,97,61,21,74,48,93,100,98,95,69,30,16,82,56,43,85,59,72,19,46,34,33,18,58,71,84,45,13,26,53,79,66,9,8,6,5,35,86,73,20,60,47,99,4,38,23,76,89,63,102,50,7,10,92,3,24,77,25,90,64,91,11,51,52,12,78,65,39,40
pc4.arff,9,55,81,15,42,68,28,94,96,75,62,31,83,17,57,44,22,70,88,49,101,37,6,9,10,32,97,102,100,54,41,27,93,14,38,76,23,89,63,50,67,80,8,4,36,21,87,74,61,48,5,95,29,30,56,82,16,69,43,33,71,58,84,18,45,99,35,73,20,86,60,47,85,34,72,46,19,59,98,7,26,13,66,53,79,92,3,24,25,77,11,64,90,51,39,52,12,91,65,78,40
