ID,CLASSIFIER,ATTRIBUTESELECTION,SEED,DATASET,FLOW,RANK,CLUSTER,WEIGHTEDAREAUNDERROC,WEIGHTEDFMEASURE,WEIGHTEDPRECISION,WEIGHTEDRECALL,ERRORRATE,TIMEELAPSED
1,randomforest,info-gain-attribute-eval,1.0,anneal.arff,load-arff-operator|randomize-operator|class-assigner-operator|info-gain-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,1,5,0.9997810833942066,0.9954860333094309,0.9955665326900726,0.9955456570155902,0.004454342984409799,4662.0
2,randomforest,info-gain-attribute-eval,50.0,anneal.arff,load-arff-operator|randomize-operator|class-assigner-operator|info-gain-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,1,5,0.9998006001955647,0.9932777435420125,0.9934167430892179,0.9933184855233853,0.0066815144766146995,822.0
3,randomforest,info-gain-attribute-eval,100.0,anneal.arff,load-arff-operator|randomize-operator|class-assigner-operator|info-gain-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,1,5,0.9996946265986677,0.9965972248516,0.9966738312212486,0.9966592427616926,0.0033407572383073497,824.0
4,randomforest,info-gain-attribute-eval,150.0,anneal.arff,load-arff-operator|randomize-operator|class-assigner-operator|info-gain-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,1,5,0.9999094327249443,0.9965972248516,0.9966738312212486,0.9966592427616926,0.0033407572383073497,818.0
5,randomforest,info-gain-attribute-eval,200.0,anneal.arff,load-arff-operator|randomize-operator|class-assigner-operator|info-gain-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,1,5,0.9998418412802588,0.9954860333094309,0.9955665326900726,0.9955456570155902,0.004454342984409799,820.0
6,randomforest,info-gain-attribute-eval,250.0,anneal.arff,load-arff-operator|randomize-operator|class-assigner-operator|info-gain-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,1,5,0.9997878422115768,0.9954860333094309,0.9955665326900726,0.9955456570155902,0.004454342984409799,821.0
7,randomforest,info-gain-attribute-eval,300.0,anneal.arff,load-arff-operator|randomize-operator|class-assigner-operator|info-gain-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,1,5,0.9998518417448604,0.9954860333094309,0.9955665326900726,0.9955456570155902,0.004454342984409799,817.0
8,randomforest,info-gain-attribute-eval,350.0,anneal.arff,load-arff-operator|randomize-operator|class-assigner-operator|info-gain-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,1,5,0.9998936229178589,0.9965972248516,0.9966738312212486,0.9966592427616926,0.0033407572383073497,818.0
9,randomforest,info-gain-attribute-eval,400.0,anneal.arff,load-arff-operator|randomize-operator|class-assigner-operator|info-gain-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,1,5,0.999848789594668,0.9965972248516,0.9966738312212486,0.9966592427616926,0.0033407572383073497,815.0
10,randomforest,info-gain-attribute-eval,450.0,anneal.arff,load-arff-operator|randomize-operator|class-assigner-operator|info-gain-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,1,5,0.998415140136227,0.9954860333094309,0.9955665326900726,0.9955456570155902,0.004454342984409799,814.0
11,randomforest,info-gain-attribute-eval,500.0,anneal.arff,load-arff-operator|randomize-operator|class-assigner-operator|info-gain-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,1,5,0.9999093860593987,0.9966190933249905,0.9966736299643978,0.9966592427616926,0.0033407572383073497,815.0
12,randomforest,info-gain-attribute-eval,550.0,anneal.arff,load-arff-operator|randomize-operator|class-assigner-operator|info-gain-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,1,5,0.9997760844157869,0.9954499510156071,0.9955715543585228,0.9955456570155902,0.004454342984409799,820.0
