ID,CLASSIFIER,ATTRIBUTESELECTION,SEED,DATASET,FLOW,RANK,WEIGHTEDAREAUNDERROC,WEIGHTEDFMEASURE,WEIGHTEDPRECISION,WEIGHTEDRECALL,ERRORRATE,TIMEELAPSED
222,randomforest,correlation-attribute-eval,50.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,2,0.9446910567095285,0.8185051898037776,0.824311620294599,0.8128,0.1872,816.0
223,randomforest,correlation-attribute-eval,100.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,2,0.9462311284207054,0.8186210983624819,0.8296333180778033,0.808,0.192,814.0
224,randomforest,correlation-attribute-eval,150.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,2,0.944113089350478,0.8262221609376538,0.8350493360160967,0.8176,0.1824,818.0
225,randomforest,correlation-attribute-eval,200.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,2,0.9470893669634026,0.8225976494709479,0.8276580578206078,0.8176,0.1824,816.0
226,randomforest,correlation-attribute-eval,250.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,2,0.944704838443785,0.8123764906114143,0.8217663966078596,0.8032,0.1968,814.0
227,randomforest,correlation-attribute-eval,300.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,2,0.9462638724035609,0.8240370151739679,0.830577494649878,0.8176,0.1824,814.0
228,randomforest,correlation-attribute-eval,350.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,2,0.9445328099241674,0.8240341934772758,0.8305717613099088,0.8176,0.1824,818.0
229,randomforest,correlation-attribute-eval,400.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,2,0.9422031033630068,0.8139955107175452,0.8234154063604241,0.8048,0.1952,813.0
230,randomforest,correlation-attribute-eval,450.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,2,0.9410165759973624,0.8267057591623037,0.8310568421052631,0.8224,0.1776,813.0
231,randomforest,correlation-attribute-eval,500.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,2,0.9457156857896473,0.817875498434668,0.8231695661846495,0.8128,0.1872,815.0
232,randomforest,correlation-attribute-eval,550.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,2,0.9455704995054403,0.8220515136751874,0.8316235389159577,0.8128,0.1872,818.0
233,randomforest,correlation-attribute-eval,600.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,2,0.9484919840092317,0.8186588380900517,0.8296039857651245,0.808,0.192,810.0
234,randomforest,correlation-attribute-eval,650.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,2,0.9465317424991757,0.8236046364979512,0.8283851012185656,0.8192,0.1808,815.0
235,randomforest,correlation-attribute-eval,700.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,2,0.9471805514342235,0.8242193321616873,0.8293637010676157,0.8192,0.1808,817.0
236,randomforest,correlation-attribute-eval,750.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,2,0.9435909371909001,0.8188845820845821,0.8284176283507495,0.8096,0.1904,814.0
237,randomforest,correlation-attribute-eval,800.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,2,0.9424149151005605,0.8120391608391607,0.8177577464788733,0.8064,0.1936,817.0
238,randomforest,correlation-attribute-eval,850.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,2,0.9453598788328389,0.8213772481040087,0.8301585513078471,0.8128,0.1872,818.0
239,randomforest,correlation-attribute-eval,900.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,2,0.9424788369601054,0.8242138677178616,0.8293010847809433,0.8192,0.1808,809.0
240,randomforest,correlation-attribute-eval,950.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,2,0.9455671117705242,0.8249162222629745,0.8307335217973516,0.8192,0.1808,813.0
241,randomforest,symmetrical-uncert-attribute-eval,0.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,3,0.9468476508407517,0.821126371160477,0.8247861970793962,0.8176,0.1824,812.0
242,randomforest,symmetrical-uncert-attribute-eval,50.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,3,0.9446910567095285,0.8185051898037776,0.824311620294599,0.8128,0.1872,816.0
243,randomforest,symmetrical-uncert-attribute-eval,100.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,3,0.9468470532476096,0.8220718601424475,0.8315590217309003,0.8128,0.1872,818.0
244,randomforest,symmetrical-uncert-attribute-eval,150.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,3,0.944113089350478,0.8262221609376538,0.8350493360160967,0.8176,0.1824,814.0
245,randomforest,symmetrical-uncert-attribute-eval,200.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,3,0.9455619889548303,0.8245528795811519,0.8267284210526316,0.8224,0.1776,815.0
246,randomforest,symmetrical-uncert-attribute-eval,250.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,3,0.9452888105835806,0.817580336180766,0.8240734602463606,0.8112,0.1888,814.0
247,randomforest,symmetrical-uncert-attribute-eval,300.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,3,0.9458907187603032,0.8265398601398604,0.8323605633802817,0.8208,0.1792,813.0
248,randomforest,symmetrical-uncert-attribute-eval,350.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,3,0.944470734421365,0.8238589215595908,0.8318720096233366,0.816,0.184,813.0
249,randomforest,symmetrical-uncert-attribute-eval,400.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,3,0.942624987636004,0.8150636731689362,0.8222571171711117,0.808,0.192,812.0
250,randomforest,symmetrical-uncert-attribute-eval,450.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,3,0.942059347181009,0.8260157694061844,0.8297260987999705,0.8224,0.1776,816.0
251,randomforest,symmetrical-uncert-attribute-eval,500.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,3,0.9444298837784372,0.8200330796344528,0.8277298144329898,0.8128,0.1872,816.0
252,randomforest,symmetrical-uncert-attribute-eval,550.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,3,0.9462623310253876,0.825288239030557,0.8348982656332837,0.816,0.184,814.0
253,randomforest,symmetrical-uncert-attribute-eval,600.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,3,0.9476398821299045,0.8213055236629473,0.8301228040604285,0.8128,0.1872,817.0
254,randomforest,symmetrical-uncert-attribute-eval,650.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,3,0.9465317424991757,0.8236046364979512,0.8283851012185656,0.8192,0.1808,818.0
255,randomforest,symmetrical-uncert-attribute-eval,700.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,3,0.9477893875700625,0.8247412213951179,0.8320292489230192,0.8176,0.1824,819.0
256,randomforest,symmetrical-uncert-attribute-eval,750.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,3,0.9439538575667655,0.8183095652173914,0.8256280544003597,0.8112,0.1888,817.0
257,randomforest,symmetrical-uncert-attribute-eval,800.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,3,0.9431135056050114,0.8204428791258821,0.8233106473500826,0.8176,0.1824,819.0
258,randomforest,symmetrical-uncert-attribute-eval,850.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,3,0.9463609338938346,0.8220910712303423,0.8317576124829571,0.8128,0.1872,813.0
259,randomforest,symmetrical-uncert-attribute-eval,900.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,3,0.941829842565117,0.8215357741606012,0.8288185802584754,0.8144,0.1856,816.0
260,randomforest,symmetrical-uncert-attribute-eval,950.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,3,0.9451811284207055,0.82403983687066,0.8305832279898472,0.8176,0.1824,814.0
261,kstar,wrapper-subset-eval-with-adaboost-operator,0.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,4,0.9506204418067918,NaN,NaN,0.888,0.112,826.0
262,kstar,wrapper-subset-eval-with-adaboost-operator,50.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,4,0.9502023244312561,NaN,NaN,0.8848,0.1152,818.0
263,kstar,wrapper-subset-eval-with-adaboost-operator,100.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,4,0.9519600725354433,NaN,NaN,0.8912,0.1088,819.0
264,kstar,wrapper-subset-eval-with-adaboost-operator,150.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,4,0.9506267804154303,NaN,NaN,0.8912,0.1088,819.0
265,kstar,wrapper-subset-eval-with-adaboost-operator,200.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,4,0.9522393010220903,NaN,NaN,0.8912,0.1088,820.0
266,kstar,wrapper-subset-eval-with-adaboost-operator,250.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,4,0.9510959446092977,NaN,NaN,0.888,0.112,817.0
267,kstar,wrapper-subset-eval-with-adaboost-operator,300.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,4,0.952059957138147,NaN,NaN,0.8944,0.1056,816.0
268,kstar,wrapper-subset-eval-with-adaboost-operator,350.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,4,0.9488069320804483,0.8586377859446486,0.8256621359223302,0.8944,0.1056,823.0
269,kstar,wrapper-subset-eval-with-adaboost-operator,400.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,4,0.9484205489614244,NaN,NaN,0.8896,0.1104,822.0
270,kstar,wrapper-subset-eval-with-adaboost-operator,450.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,4,0.94614261457303,NaN,NaN,0.8848,0.1152,819.0
271,kstar,wrapper-subset-eval-with-adaboost-operator,500.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,4,0.9519839020771513,NaN,NaN,0.8944,0.1056,816.0
272,kstar,wrapper-subset-eval-with-adaboost-operator,550.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,4,0.9495651417738212,NaN,NaN,0.8864,0.1136,823.0
273,kstar,wrapper-subset-eval-with-adaboost-operator,600.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,4,0.9516047560171446,NaN,NaN,0.8848,0.1152,822.0
274,kstar,wrapper-subset-eval-with-adaboost-operator,650.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,4,0.951444914276294,NaN,NaN,0.8912,0.1088,821.0
275,kstar,wrapper-subset-eval-with-adaboost-operator,700.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,4,0.9527822288163533,NaN,NaN,0.8912,0.1088,823.0
276,kstar,wrapper-subset-eval-with-adaboost-operator,750.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,4,0.9480654137817343,0.8540183722732563,0.8211776666016047,0.8896,0.1104,824.0
277,kstar,wrapper-subset-eval-with-adaboost-operator,800.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,4,0.9488862512363998,NaN,NaN,0.8848,0.1152,820.0
278,kstar,wrapper-subset-eval-with-adaboost-operator,850.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,4,0.9497963732278273,NaN,NaN,0.8912,0.1088,819.0
279,kstar,wrapper-subset-eval-with-adaboost-operator,900.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,4,0.9495237553577317,NaN,NaN,0.888,0.112,819.0
280,kstar,wrapper-subset-eval-with-adaboost-operator,950.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,4,0.9510592070557202,NaN,NaN,0.8912,0.1088,817.0
281,randomforest,wrapper-subset-eval-with-adaboost-operator,0.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,5,0.9467288204747775,0.8172449772449772,0.8267369377555657,0.808,0.192,817.0
282,randomforest,wrapper-subset-eval-with-adaboost-operator,50.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,5,0.9458415100560502,0.8215253882959147,0.828781780041954,0.8144,0.1856,824.0
283,randomforest,wrapper-subset-eval-with-adaboost-operator,100.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,5,0.9469513847675569,0.8204980014803849,0.8304902365069738,0.8112,0.1888,820.0
284,randomforest,wrapper-subset-eval-with-adaboost-operator,150.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,5,0.9448500659413123,0.8247593695271451,0.8320452296819787,0.8176,0.1824,825.0
285,randomforest,wrapper-subset-eval-with-adaboost-operator,200.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,5,0.9469407599736235,0.8234878099444147,0.8278412331786114,0.8192,0.1808,824.0
286,randomforest,wrapper-subset-eval-with-adaboost-operator,250.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,5,0.9452450502802505,0.8150862863452337,0.8223031465388074,0.808,0.192,826.0
287,randomforest,wrapper-subset-eval-with-adaboost-operator,300.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,5,0.9461482360698977,0.8242088382821366,0.8292805930318755,0.8192,0.1808,826.0
288,randomforest,wrapper-subset-eval-with-adaboost-operator,350.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,5,0.9439942837124958,0.821531041589989,0.8287932873838778,0.8144,0.1856,825.0
289,randomforest,wrapper-subset-eval-with-adaboost-operator,400.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,5,0.9430139301022089,0.8148884210526316,0.8235574468085106,0.8064,0.1936,830.0
290,randomforest,wrapper-subset-eval-with-adaboost-operator,450.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,5,0.9439045334652159,0.822796494791445,0.8265278389986501,0.8192,0.1808,826.0
291,randomforest,wrapper-subset-eval-with-adaboost-operator,500.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,5,0.9449975642927795,0.8202221123010184,0.8265462389078498,0.8144,0.1856,830.0
292,randomforest,wrapper-subset-eval-with-adaboost-operator,550.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,5,0.945510505275305,0.821186037158875,0.8315062891886756,0.8112,0.1888,825.0
293,randomforest,wrapper-subset-eval-with-adaboost-operator,600.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,5,0.9471515496208375,0.8209947512788198,0.8312168372690112,0.8112,0.1888,819.0
294,randomforest,wrapper-subset-eval-with-adaboost-operator,650.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,5,0.947327835476426,0.8261478733525224,0.8283082381033601,0.824,0.176,820.0
295,randomforest,wrapper-subset-eval-with-adaboost-operator,700.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,5,0.9470150222551929,0.8201587821541565,0.8262524098403364,0.8144,0.1856,831.0
296,randomforest,wrapper-subset-eval-with-adaboost-operator,750.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,5,0.9445677959116386,0.81794561897702,0.8281444376899697,0.808,0.192,827.0
297,randomforest,wrapper-subset-eval-with-adaboost-operator,800.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,5,0.9423830159907683,0.8196623973727423,0.8235722492266901,0.816,0.184,831.0
298,randomforest,wrapper-subset-eval-with-adaboost-operator,850.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,5,0.9452380605011542,0.8237039405039406,0.8332561562925943,0.8144,0.1856,824.0
299,randomforest,wrapper-subset-eval-with-adaboost-operator,900.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,5,0.9442532228816352,0.8240465098620356,0.8306280367319512,0.8176,0.1824,822.0
300,randomforest,wrapper-subset-eval-with-adaboost-operator,950.0,balance-scale.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,5,0.9450942301351796,0.820522665351053,0.8301693973896141,0.8112,0.1888,822.0
