ID,CLASSIFIER,ATTRIBUTESELECTION,SEED,DATASET,FLOW,RANK,CLUSTER,WEIGHTEDAREAUNDERROC,WEIGHTEDFMEASURE,WEIGHTEDPRECISION,WEIGHTEDRECALL,ERRORRATE,TIMEELAPSED
47,randomforest,info-gain-attribute-eval,50.0,diabetes.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|INFO_GAIN_ATTR_EVAL|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,18,0.8271492537313433,0.7603564038486089,0.7594183282769816,0.7643229166666666,0.23567708333333334,10997.0
48,randomforest,symmetrical-uncert-attribute-eval,100.0,diabetes.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|SYMMETRICAL_UNCERT_ATTR_EVAL|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,18,0.8285746268656716,0.7638091479305636,0.7627116107117455,0.7669270833333334,0.23307291666666666,11042.0
49,randomforest,symmetrical-uncert-attribute-eval,150.0,diabetes.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|SYMMETRICAL_UNCERT_ATTR_EVAL|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,18,0.8316641791044775,0.7602437337239584,0.7590456581362366,0.7630208333333334,0.23697916666666666,11056.0
50,randomforest,no-attribute-selection,200.0,diabetes.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,18,0.8306529850746268,0.7590557885018835,0.7578378029031881,0.76171875,0.23828125,11093.0
51,randomforest,info-gain-attribute-eval,1.0,glass.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|INFO_GAIN_ATTR_EVAL|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,0,0.9410348640654591,0.810721380506977,0.819009106158639,0.8177570093457944,0.1822429906542056,8170.0
52,randomforest,no-attribute-selection,50.0,glass.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,0,0.9426558732698734,0.7850042254125388,0.7833970546587368,0.7897196261682243,0.2102803738317757,8030.0
53,randomforest,relieff-attribute-eval,100.0,glass.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|RELIEFF_ATTR_EVAL|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,0,0.9426966579587427,0.7892182217938856,0.7912290086744915,0.794392523364486,0.205607476635514,8061.0
54,randomforest,correlation-attribute-eval,150.0,glass.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|CORRELATION_ATTR_EVAL|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,0,0.9437607060577617,0.7931810126911322,0.7964635975539403,0.7990654205607477,0.20093457943925233,8107.0
55,randomforest,relieff-attribute-eval,200.0,glass.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|RELIEFF_ATTR_EVAL|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,0,0.9387440744592387,0.7820576483794106,0.7862698865397298,0.7897196261682243,0.2102803738317757,8023.0
56,randomforest,symmetrical-uncert-attribute-eval,1.0,heart-c.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|SYMMETRICAL_UNCERT_ATTR_EVAL|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,1,0.8960793905477505,0.8115496464555305,0.8116644260622435,0.8118811881188119,0.18811881188118812,8085.0
