classifier,attributeSelection,seed,dataset,weightedAreaUnderROC,weightedFMeasure,weightedPrecision,weightedRecall,errorRate,timeElapsed
AutoWeka,AutoWeka,1,anneal,0.9971820485483398,0.9824386183936744,0.9834162520729686,0.9833333333333333,0.016666666666666666,891225
AutoWeka,AutoWeka,50,anneal,0.9971820485483398,0.9824386183936744,0.9834162520729686,0.9833333333333333,0.016666666666666666,887467
AutoWeka,AutoWeka,100,anneal,0.9963272295043517,0.9715488215488215,0.9728174603174603,0.9722222222222222,0.027777777777777776,884545
AutoWeka,AutoWeka,150,anneal,0.9971820485483398,0.9824386183936744,0.9834162520729686,0.9833333333333333,0.016666666666666666,884460
AutoWeka,AutoWeka,1,audiology,0.9796486111777034,NaN,NaN,0.8444444444444444,0.15555555555555556,890554
AutoWeka,AutoWeka,50,audiology,0.9537920929448529,NaN,NaN,0.6888888888888889,0.3111111111111111,818373
AutoWeka,AutoWeka,100,audiology,0.960240531113445,NaN,NaN,0.8666666666666667,0.13333333333333333,887440
AutoWeka,AutoWeka,150,audiology,0.9532928774263818,NaN,NaN,0.7777777777777778,0.2222222222222222,905382
AutoWeka,AutoWeka,1,autos,0.9459230732658204,0.8527551942186088,0.8851164079822617,0.8536585365853658,0.14634146341463414,842144
AutoWeka,AutoWeka,50,autos,0.9514334617030381,0.8527551942186088,0.8851164079822617,0.8536585365853658,0.14634146341463414,833269
AutoWeka,AutoWeka,100,autos,0.9459230732658204,0.8527551942186088,0.8851164079822617,0.8536585365853658,0.14634146341463414,776229
AutoWeka,AutoWeka,150,autos,0.9605649995893898,0.9033681765389082,0.9242160278745644,0.9024390243902439,0.0975609756097561,812295
AutoWeka,AutoWeka,1,balance-scale,0.991165811965812,0.9696351657094551,0.9726518518518518,0.968,0.032,887053
AutoWeka,AutoWeka,50,balance-scale,1.0,1.0,1.0,1.0,0.0,974369
AutoWeka,AutoWeka,100,balance-scale,0.9951345543345543,0.9563725561627201,0.9650314465408806,0.952,0.048,803066
AutoWeka,AutoWeka,150,balance-scale,1.0,1.0,1.0,1.0,0.0,776198
AutoWeka,AutoWeka,1,breast-cancer,0.7935606060606061,0.46301596688350083,0.7622180451127819,0.5964912280701754,0.40350877192982454,782191
AutoWeka,AutoWeka,50,breast-cancer,0.6483585858585859,0.4743260590500642,0.4887218045112782,0.543859649122807,0.45614035087719296,772976
AutoWeka,AutoWeka,100,breast-cancer,0.8445972886762361,0.6941070625281152,0.7497076023391813,0.7192982456140351,0.2807017543859649,785134
AutoWeka,AutoWeka,150,breast-cancer,0.8522727272727273,NaN,NaN,0.5789473684210527,0.42105263157894735,779136
AutoWeka,AutoWeka,1,breast-w,0.9964488636363636,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.02857142857142857,785285
AutoWeka,AutoWeka,50,breast-w,0.9955018939393939,0.9786357180674494,0.978813700918964,0.9785714285714285,0.02142857142857143,794207
AutoWeka,AutoWeka,100,breast-w,0.9981060606060606,0.9857978279030911,0.986335403726708,0.9857142857142858,0.014285714285714285,839195
AutoWeka,AutoWeka,150,breast-w,0.9966856060606061,0.9857978279030911,0.986335403726708,0.9857142857142858,0.014285714285714285,785062
AutoWeka,AutoWeka,1,colic,0.9568733153638813,0.8575713372559947,0.8891277641277642,0.8513513513513513,0.14864864864864866,824102
AutoWeka,AutoWeka,50,colic,0.9353099730458222,0.8827658827658827,0.9033490011750882,0.8783783783783784,0.12162162162162163,887299
AutoWeka,AutoWeka,100,colic,0.9353099730458222,0.9088179088179089,0.9290540540540541,0.9054054054054054,0.0945945945945946,806203
AutoWeka,AutoWeka,150,colic,0.9469901168014376,0.9215540540540541,0.9369369369369369,0.918918918918919,0.08108108108108109,803082
AutoWeka,AutoWeka,1,credit-a,0.8897435897435896,0.8247309093991015,0.8266045548654244,0.8260869565217391,0.17391304347826086,875026
AutoWeka,AutoWeka,50,credit-a,0.8923076923076924,0.8408512371448936,0.8414778179670777,0.8405797101449275,0.15942028985507245,836153
AutoWeka,AutoWeka,100,credit-a,0.8940170940170941,0.855072463768116,0.855072463768116,0.855072463768116,0.14492753623188406,827147
AutoWeka,AutoWeka,150,credit-a,0.9075854700854701,0.8476713310635802,0.8476068766732275,0.8478260869565217,0.15217391304347827,779166
AutoWeka,AutoWeka,1,credit-g,0.7241424116424117,0.6992604874813463,0.6995505617977529,0.74,0.26,833261
AutoWeka,AutoWeka,50,credit-g,0.7906704781704782,0.757304659498208,0.7534892787524367,0.77,0.23,785331
AutoWeka,AutoWeka,100,credit-g,0.6750909563409564,0.6602436089342842,0.6860639807839283,0.645,0.355,881561
AutoWeka,AutoWeka,150,credit-g,0.7270010395010393,0.7070769230769229,0.7084205354949644,0.745,0.255,812238
AutoWeka,AutoWeka,1,diabetes,0.8172043010752688,0.6882035968330384,0.6890084915084915,0.6948051948051948,0.3051948051948052,821028
AutoWeka,AutoWeka,50,diabetes,0.8054821082319761,0.7347787949755162,0.7363501082251082,0.7337662337662337,0.2662337662337662,866053
AutoWeka,AutoWeka,100,diabetes,0.7699629825489159,0.6771321336985451,0.6818724598541113,0.6883116883116883,0.3116883116883117,827152
AutoWeka,AutoWeka,150,diabetes,0.7867089723250484,0.7040377892236662,0.7105577399155381,0.7142857142857143,0.2857142857142857,854164
AutoWeka,AutoWeka,1,glass,0.8910538445422167,NaN,NaN,0.6744186046511628,0.32558139534883723,827264
AutoWeka,AutoWeka,50,glass,0.8937644039388226,0.6875566294170945,0.74921829196795,0.6744186046511628,0.32558139534883723,884373
AutoWeka,AutoWeka,100,glass,0.9362259061386968,0.787984496124031,0.8121360171975768,0.7906976744186046,0.20930232558139536,803085
AutoWeka,AutoWeka,150,glass,0.9576884297087785,0.7900389554459322,0.8456395348837209,0.7906976744186046,0.20930232558139536,827095
AutoWeka,AutoWeka,1,heart-c,0.8594771241830066,0.8166473416224789,0.8253085712102106,0.819672131147541,0.18032786885245902,785088
AutoWeka,AutoWeka,50,heart-c,0.8703703703703705,0.7864190391658485,0.7863808322824718,0.7868852459016393,0.21311475409836064,791044
AutoWeka,AutoWeka,100,heart-c,0.8507625272331155,0.8324656623836951,0.8463700234192039,0.8360655737704918,0.16393442622950818,815008
AutoWeka,AutoWeka,150,heart-c,0.8246187363834423,0.7864190391658485,0.7863808322824718,0.7868852459016393,0.21311475409836064,884167
AutoWeka,AutoWeka,1,heart-h,0.9364205004035512,0.8633423401293703,0.8643651355515762,0.864406779661017,0.13559322033898305,779003
AutoWeka,AutoWeka,50,heart-h,0.8921912832929783,0.8633423401293703,0.8643651355515762,0.864406779661017,0.13559322033898305,776210
AutoWeka,AutoWeka,100,heart-h,0.9083333333333333,0.7950135101940556,0.7953192020988632,0.7966101694915254,0.2033898305084746,776074
AutoWeka,AutoWeka,150,heart-h,0.9086359967715899,0.8633423401293703,0.8643651355515762,0.864406779661017,0.13559322033898305,814983
AutoWeka,AutoWeka,1,heart-statlog,0.8858024691358025,0.8464912280701754,0.8523809523809524,0.8518518518518519,0.14814814814814814,776009
AutoWeka,AutoWeka,50,heart-statlog,0.8888888888888888,0.8464912280701754,0.8523809523809524,0.8518518518518519,0.14814814814814814,881344
AutoWeka,AutoWeka,100,heart-statlog,0.853395061728395,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.18518518518518517,839247
AutoWeka,AutoWeka,150,heart-statlog,0.8094135802469137,0.7997027127461911,0.8080808080808082,0.7962962962962963,0.2037037037037037,782027
AutoWeka,AutoWeka,1,hepatitis,-1,null,null,null,null,785112
AutoWeka,AutoWeka,50,hepatitis,-1,null,null,null,null,772917
AutoWeka,AutoWeka,100,hepatitis,-1,null,null,null,null,776131
AutoWeka,AutoWeka,150,hepatitis,-1,null,null,null,null,775985
AutoWeka,AutoWeka,1,hypothyroid,0.9849914936297953,NaN,NaN,0.9641909814323607,0.03580901856763926,845327
AutoWeka,AutoWeka,50,hypothyroid,0.9972181775074378,NaN,NaN,0.9893899204244032,0.010610079575596816,881527
AutoWeka,AutoWeka,100,hypothyroid,0.9849914936297953,NaN,NaN,0.9641909814323607,0.03580901856763926,830367
AutoWeka,AutoWeka,150,hypothyroid,0.9849914936297953,NaN,NaN,0.9641909814323607,0.03580901856763926,869266
AutoWeka,AutoWeka,1,ionosphere,0.9905303030303031,0.9270404392355611,0.9296771340114992,0.9285714285714286,0.07142857142857142,848331
AutoWeka,AutoWeka,50,ionosphere,0.9895833333333335,0.9270404392355611,0.9296771340114992,0.9285714285714286,0.07142857142857142,851379
AutoWeka,AutoWeka,100,ionosphere,0.9725378787878788,0.8467643467643469,0.8673469387755102,0.8571428571428571,0.14285714285714285,797088
AutoWeka,AutoWeka,150,ionosphere,0.9862689393939394,0.8960649911144961,0.9038845726970034,0.9,0.1,794155
AutoWeka,AutoWeka,1,iris,0.9927875243664718,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.06666666666666667,772967
AutoWeka,AutoWeka,50,iris,0.944103313840156,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.06666666666666667,776132
AutoWeka,AutoWeka,100,iris,0.944103313840156,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.06666666666666667,773079
AutoWeka,AutoWeka,150,iris,0.9657894736842105,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.06666666666666667,770144
AutoWeka,AutoWeka,1,kr-vs-kp,1.0,1.0,1.0,1.0,0.0,836315
AutoWeka,AutoWeka,50,kr-vs-kp,0.9755459374385205,0.9434189478876867,0.9463630599626905,0.9436619718309859,0.056338028169014086,878223
AutoWeka,AutoWeka,100,kr-vs-kp,0.9769624237654929,0.9434189478876867,0.9463630599626905,0.9436619718309859,0.056338028169014086,821382
AutoWeka,AutoWeka,150,kr-vs-kp,0.9758902223096596,0.9434189478876867,0.9463630599626905,0.9436619718309859,0.056338028169014086,818310
AutoWeka,AutoWeka,1,labor,-1,null,null,null,null,769936
AutoWeka,AutoWeka,50,labor,-1,null,null,null,null,773057
AutoWeka,AutoWeka,100,labor,-1,null,null,null,null,776078
AutoWeka,AutoWeka,150,labor,-1,null,null,null,null,772932
AutoWeka,AutoWeka,1,letter,0.9991085938165413,0.9522921025588906,0.9526206821276032,0.95225,0.04775,935662
AutoWeka,AutoWeka,50,letter,0.9987525668771009,0.9533715451191149,0.9540236513078577,0.95325,0.04675,905672
AutoWeka,AutoWeka,100,letter,0.9962792410847705,0.950168399175317,0.9507395307496644,0.95,0.05,905733
AutoWeka,AutoWeka,150,letter,0.9994630782367553,0.9506829350082509,0.951632457359421,0.9505,0.0495,959589
AutoWeka,AutoWeka,1,lymph,0.8819940476190476,0.8,0.8,0.8,0.2,785180
AutoWeka,AutoWeka,50,lymph,0.8755952380952381,0.7333333333333333,0.7398809523809523,0.7333333333333333,0.26666666666666666,773213
AutoWeka,AutoWeka,100,lymph,0.9330357142857143,0.7981900452488688,0.8037037037037038,0.8,0.2,809225
AutoWeka,AutoWeka,150,lymph,0.8598214285714286,0.8,0.8,0.8,0.2,773000
AutoWeka,AutoWeka,1,mushroom,0.994967282787743,0.9919971587297912,0.9921216374269005,0.992,0.008,815392
AutoWeka,AutoWeka,50,mushroom,0.994967282787743,0.9919971587297912,0.9921216374269005,0.992,0.008,887238
AutoWeka,AutoWeka,100,mushroom,0.994967282787743,0.9919971587297912,0.9921216374269005,0.992,0.008,794400
AutoWeka,AutoWeka,150,mushroom,0.994967282787743,0.9919971587297912,0.9921216374269005,0.992,0.008,827390
AutoWeka,AutoWeka,1,primary-tumor,0.769559825918509,NaN,NaN,0.36764705882352944,0.6323529411764706,848411
AutoWeka,AutoWeka,50,primary-tumor,0.7865648988254063,NaN,NaN,0.4264705882352941,0.5735294117647058,797109
AutoWeka,AutoWeka,100,primary-tumor,0.7863298768032688,NaN,NaN,0.36764705882352944,0.6323529411764706,887225
AutoWeka,AutoWeka,150,primary-tumor,0.794495856874252,NaN,NaN,0.39705882352941174,0.6029411764705882,803065
AutoWeka,AutoWeka,1,segment,0.9987348769287963,0.9762569296753283,0.9763544536271809,0.9761904761904762,0.023809523809523808,890524
AutoWeka,AutoWeka,50,segment,0.9987534522432222,0.984936050929375,0.9855167873601053,0.9848484848484849,0.015151515151515152,884157
AutoWeka,AutoWeka,100,segment,0.9959710587387716,0.9695473459154541,0.9707325148258782,0.9696969696969697,0.030303030303030304,875380
AutoWeka,AutoWeka,150,segment,0.9987443378215246,0.9827145902827534,0.9829424994930221,0.9826839826839827,0.017316017316017316,893330
AutoWeka,AutoWeka,1,sick,0.9818184265066079,0.9769355623781005,0.9767279889691242,0.9774535809018567,0.022546419098143235,890531
AutoWeka,AutoWeka,50,sick,0.9818184265066079,0.9769355623781005,0.9767279889691242,0.9774535809018567,0.022546419098143235,884387
AutoWeka,AutoWeka,100,sick,0.9818184265066079,0.9769355623781005,0.9767279889691242,0.9774535809018567,0.022546419098143235,1028565
AutoWeka,AutoWeka,150,sick,0.9818184265066079,0.9769355623781005,0.9767279889691242,0.9774535809018567,0.022546419098143235,899392
AutoWeka,AutoWeka,1,sonar,0.9230769230769231,0.7752715121136172,0.7909509844993716,0.7857142857142857,0.21428571428571427,800107
AutoWeka,AutoWeka,50,sonar,0.8197115384615384,0.7182539682539683,0.7350649350649351,0.7142857142857143,0.2857142857142857,887240
AutoWeka,AutoWeka,100,sonar,0.7956730769230769,0.7842796278584471,0.7837742504409171,0.7857142857142857,0.21428571428571427,854269
AutoWeka,AutoWeka,150,sonar,0.8389423076923076,0.7413022351797862,0.7519886673204751,0.7380952380952381,0.2619047619047619,809023
AutoWeka,AutoWeka,1,soybean,0.9944416731244866,0.9175210896403914,0.9254233515662635,0.9197080291970803,0.08029197080291971,809289
AutoWeka,AutoWeka,50,soybean,0.9946576040637087,0.9327006184026365,0.9379562043795621,0.9343065693430657,0.06569343065693431,890449
AutoWeka,AutoWeka,100,soybean,0.9932333776228933,0.9252643757830082,0.9337409826268834,0.927007299270073,0.072992700729927,899349
AutoWeka,AutoWeka,150,soybean,0.9897479605605368,0.91976506232571,0.9247987580228658,0.9197080291970803,0.08029197080291971,803316
AutoWeka,AutoWeka,1,splice,0.9915275040339453,0.9487451198302334,0.9504715868432096,0.9482758620689655,0.05172413793103448,959687
AutoWeka,AutoWeka,50,splice,0.9877641213927102,0.9359575759965955,0.9363989155700444,0.9357366771159875,0.06426332288401254,926642
AutoWeka,AutoWeka,100,splice,0.9915275040339453,0.9487451198302334,0.9504715868432096,0.9482758620689655,0.05172413793103448,947542
AutoWeka,AutoWeka,150,splice,0.9877641213927102,0.9359575759965955,0.9363989155700444,0.9357366771159875,0.06426332288401254,902575
AutoWeka,AutoWeka,1,vehicle,0.8950466854406025,0.713909851142854,0.7181306212609897,0.7218934911242604,0.2781065088757396,884317
AutoWeka,AutoWeka,50,vehicle,0.9127507976280081,0.7478689826043623,0.7599199155789865,0.757396449704142,0.24260355029585798,875211
AutoWeka,AutoWeka,100,vehicle,0.9180483567704353,0.6593376426282334,0.6708471341782946,0.6745562130177515,0.3254437869822485,815268
AutoWeka,AutoWeka,150,vehicle,0.9054743353723981,0.6844662195140457,0.7022019364842544,0.7041420118343196,0.2958579881656805,803138
AutoWeka,AutoWeka,1,vote,0.9812788018433181,0.9540229885057471,0.9540229885057471,0.9540229885057471,0.04597701149425287,781957
AutoWeka,AutoWeka,50,vote,0.9812788018433181,0.9540229885057471,0.9540229885057471,0.9540229885057471,0.04597701149425287,785143
AutoWeka,AutoWeka,100,vote,0.9812788018433181,0.9540229885057471,0.9540229885057471,0.9540229885057471,0.04597701149425287,773095
AutoWeka,AutoWeka,150,vote,0.9812788018433181,0.9540229885057471,0.9540229885057471,0.9540229885057471,0.04597701149425287,782099
AutoWeka,AutoWeka,1,vowel,0.9983181375137926,0.9342448903536394,0.940660675164952,0.9343434343434344,0.06565656565656566,893476
AutoWeka,AutoWeka,50,vowel,0.999721223859155,0.974469184642755,0.976240935212227,0.9747474747474747,0.025252525252525252,893453
AutoWeka,AutoWeka,100,vowel,0.9956208566621036,0.9335515290873753,0.9425953626488386,0.9343434343434344,0.06565656565656566,803213
AutoWeka,AutoWeka,150,vowel,0.9976962079594749,0.938652145244734,0.9448740974810492,0.9393939393939394,0.06060606060606061,833418
AutoWeka,AutoWeka,1,waveform-5000,0.9736416064136502,0.8617835776817023,0.8621893732991422,0.862,0.138,911662
AutoWeka,AutoWeka,50,waveform-5000,0.9784856131264414,0.8779044436178091,0.8782882627739675,0.878,0.122,842298
AutoWeka,AutoWeka,100,waveform-5000,0.9587568955273832,0.8256638777385501,0.8257483018218789,0.826,0.174,905569
AutoWeka,AutoWeka,150,waveform-5000,0.9672118436493241,0.8625171883554973,0.8637976109887721,0.863,0.137,863433
AutoWeka,AutoWeka,1,zoo,0.9972222222222221,0.9466666666666669,0.9666666666666666,0.95,0.05,860417
AutoWeka,AutoWeka,50,zoo,0.9916666666666668,NaN,NaN,0.9,0.1,872220
AutoWeka,AutoWeka,100,zoo,1.0,1.0,1.0,1.0,0.0,878470
AutoWeka,AutoWeka,150,zoo,0.9916666666666668,NaN,NaN,0.9,0.1,827238
